src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is in city centre near Crowne Plaza Hotel with a high rating with a price range of £20-25, it is kid friendly and a french restaurant and it is a pub.	0.3820	0.4030	4.9694	0.3596	0.5297	1.0674
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french restaurant with a high rating with a price range of £20-25, it is in riverside near Crowne Plaza Hotel, it is a pub and it is n 't kid friendly.	0.4323	0.4492	4.9650	0.3710	0.5457	1.9297
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french place and kid friendly with a high rating with a price range of £20-25, it is in riverside near Crowne Plaza Hotel and it is a pub.	0.3070	0.3371	5.5524	0.3498	0.5041	0.8102
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is cheap, kid friendly and a french restaurant, it is near Raja Indian Cuisine in riverside and it is a pub.	0.2142	0.2715	4.5198	0.3775	0.5814	1.5350
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is in city centre near Crowne Plaza Hotel with a 5 out of 5 rating, it is a pub, it is cheap and a french restaurant and it is n 't kid friendly.	0.3581	0.3782	4.1040	0.3709	0.4791	0.7339
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is in city centre near Crowne Plaza Hotel with a 5 out of 5 rating, it is a pub, it is kid friendly and a french restaurant and it is cheap.	0.4013	0.4217	4.7188	0.3539	0.4778	1.1946
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is in riverside near Crowne Plaza Hotel with a 5 out of 5 rating, it is a pub, it is cheap and a french restaurant and it is n 't kid friendly.	0.3078	0.3377	4.9321	0.3894	0.5275	1.1848
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french place, cheap and kid friendly with a 5 out of 5 rating, it is near Crowne Plaza Hotel in riverside and it is a pub.	0.5267	0.5436	6.2341	0.4257	0.5561	1.3993
name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a french restaurant, expensive and kid friendly, it is in riverside near Raja Indian Cuisine and it is a pub.	0.3039	0.3387	3.0930	0.4027	0.4909	2.0522
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is in city centre near Crowne Plaza Hotel with a 3 out of 5 rating, it is a french restaurant and expensive, it is n 't kid friendly and it 's a pub.	0.3237	0.3502	5.2699	0.3830	0.4902	1.3101
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is in city centre near Crowne Plaza Hotel with a 3 out of 5 rating, it is a french restaurant, expensive and kid friendly and it is a pub.	0.3169	0.3442	4.5014	0.3786	0.5358	1.7554
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french restaurant and expensive with a 3 out of 5 rating, it is in riverside near Crowne Plaza Hotel, it is a pub and it is n 't kid friendly.	0.3009	0.3270	4.6404	0.3555	0.5892	0.7890
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is in riverside near Crowne Plaza Hotel with a 3 out of 5 rating, it is a french restaurant, expensive and kid friendly and it is a pub.	0.3782	0.4065	6.0694	0.3604	0.4819	1.2458
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix costs less than £20 with an average rating, it is in city centre near Crowne Plaza Hotel, it is a pub, it is a french restaurant and it is n 't kid friendly.	0.2606	0.2854	3.5319	0.3828	0.4597	0.4640
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is in city centre near Crowne Plaza Hotel with an average rating, it is a pub, it costs less than £20 and it 's family friendly and a french restaurant.	0.2942	0.3250	4.5730	0.3879	0.4803	1.8631
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix costs less than £20 with an average rating, it is near Crowne Plaza Hotel in riverside, it is a pub, it is a french restaurant and it is n 't kid friendly.	0.2299	0.2579	3.7608	0.3329	0.4806	0.4246
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is in riverside near Crowne Plaza Hotel with an average rating, it is a pub, it costs less than £20 and it 's kid friendly and a french restaurant.	0.2944	0.3250	5.5512	0.3750	0.5478	1.2146
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix costs less than £20 with a low rating, it is near Crowne Plaza Hotel in city centre, it is a pub, it is n 't family friendly and it 's a french restaurant.	0.2467	0.2753	4.2521	0.3951	0.4171	1.0495
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix costs less than £20 with a low rating, it is near Crowne Plaza Hotel in city centre, it is a pub and it is family friendly and a french restaurant.	0.2534	0.2900	4.5487	0.3586	0.3843	1.2787
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix costs less than £20 with a low rating, it is near Crowne Plaza Hotel in riverside, it is a french restaurant, it is a pub and it is n 't kid friendly.	0.1871	0.2324	5.2574	0.3047	0.3523	0.6313
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix costs less than £20 with a low rating, it is near Crowne Plaza Hotel in riverside, it is a pub and it is family friendly and a french restaurant.	0.4115	0.4359	6.0401	0.4086	0.5120	0.5827
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french restaurant and moderately priced with a 1 out of 5 rating, it is in city centre near Crowne Plaza Hotel, it is a pub and it is n 't kid friendly.	0.4599	0.4775	5.2299	0.4360	0.4882	1.8157
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is in city centre near Crowne Plaza Hotel with a 1 out of 5 rating, it is a french restaurant, kid friendly and moderately priced and it is a pub.	0.5074	0.5272	6.1535	0.4039	0.4919	2.1737
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french restaurant and moderately priced with a 1 out of 5 rating, it is in riverside near Crowne Plaza Hotel, it is a pub and it is n 't kid friendly.	0.2466	0.2685	3.3298	0.3845	0.5045	0.1639
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is in riverside near Crowne Plaza Hotel with a 1 out of 5 rating, it is a french restaurant, kid friendly and moderately priced and it is a pub.	0.3840	0.4123	6.1939	0.4001	0.4197	1.3532
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix costs more than £30 with a 5 out of 5 rating, it is near Crowne Plaza Hotel in city centre, it is a pub, it is a french restaurant and it is n 't kid friendly.	0.1693	0.1994	2.9402	0.3120	0.2968	0.3476
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix costs more than £30 with a 5 out of 5 rating, it is in city centre near Crowne Plaza Hotel, it is a french restaurant and family friendly and it is a pub.	0.3640	0.3852	4.9762	0.3877	0.4809	1.1972
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix costs more than £30 with a 5 out of 5 rating, it is near Crowne Plaza Hotel in riverside, it is a french restaurant, it is a pub and it is n 't kid friendly.	0.3128	0.3379	5.0203	0.3721	0.4316	1.0508
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix costs more than £30 with a 5 out of 5 rating, it is in riverside near Crowne Plaza Hotel, it is a french restaurant and kid friendly and it is a pub.	0.3796	0.4019	7.0138	0.3689	0.5106	0.9213
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix costs more than £30 with a low rating, it is in city centre near Crowne Plaza Hotel, it is a pub, it is a french restaurant and it is n 't kid friendly.	0.2564	0.2847	4.3139	0.3632	0.3671	1.4512
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix costs more than £30 with a low rating, it is near Crowne Plaza Hotel in city centre, it is a pub and it is family friendly and a french restaurant.	0.2681	0.3050	4.9600	0.3785	0.4569	1.9708
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french restaurant with a low rating, it is in riverside near Crowne Plaza Hotel, it is a pub, it is n 't kid friendly and it costs more than £30.	0.4791	0.4938	4.9707	0.4551	0.6803	2.0175
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix costs more than £30 with a low rating, it is near Crowne Plaza Hotel in riverside, it is a french restaurant and kid friendly and it is a pub.	0.3642	0.3891	5.2950	0.3620	0.4131	1.2179
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is in riverside near Raja Indian Cuisine, it is cheap and a fast food restaurant and family friendly.	0.5627	0.5903	6.1598	0.4666	0.7285	2.4834
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is in city centre near Raja Indian Cuisine, it is a fast food restaurant and expensive and it is n 't family friendly.	0.2994	0.3275	3.6907	0.3069	0.3870	0.4286
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is in city centre near Raja Indian Cuisine, it is a fast food restaurant and kid friendly and it is expensive.	0.2359	0.2934	4.4940	0.3994	0.4239	1.8507
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is in riverside near Raja Indian Cuisine, it is a fast food restaurant and expensive and it is n 't kid friendly.	0.3948	0.4223	5.4025	0.3840	0.5311	0.7303
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is in riverside near Raja Indian Cuisine, it is a fast food restaurant and kid friendly and it is expensive.	0.4531	0.4852	6.0047	0.4456	0.5191	1.4721
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix costs less than £20, it 's near Raja Indian Cuisine in city centre, it is a fast food restaurant and it is n 't family friendly.	0.2596	0.2975	4.0771	0.4076	0.3839	0.7182
