src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 3 out of 5 and has a price range of £20-25 and is child friendly.	0.5755	0.5893	6.4369	0.4550	0.6052	1.3890
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It has a high customer rating and a price range of £20-25 and is not kid friendly.	0.4477	0.4652	5.1408	0.5006	0.6144	2.0124
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has a high customer rating and a price range of £20-25 and is kid friendly.	0.5519	0.5664	5.8045	0.4208	0.5291	1.5833
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area with a high customer rating with a price range of £20-25 and is not kid friendly.	0.6051	0.6195	5.2441	0.4582	0.4922	2.4730
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a kid friendly french pub with a high customer rating. It is located in the riverside area near Crowne Plaza Hotel.	0.6925	0.7063	6.1145	0.3342	0.6100	1.0861
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap family friendly french pub near Raja Indian Cuisine in the riverside area.	0.7012	0.7174	4.8144	0.4366	0.7701	2.5137
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub located in the city centre near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not family-friendly.	0.7409	0.7491	6.3696	0.4430	0.6865	2.2700
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap family friendly french pub located in the city centre near Crowne Plaza Hotel. It has a customer rating of 5 out of 5.	0.5694	0.5861	5.5189	0.4517	0.6284	1.7518
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub with a customer rating of 5 out of 5. It is not family-friendly and is located in the riverside area near Crowne Plaza Hotel.	0.7424	0.7502	6.5786	0.4280	0.4496	2.0620
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap, family friendly french pub near Crowne Plaza Hotel in the riverside area with a customer rating of 5 out of 5.	0.6059	0.6185	7.1370	0.5115	0.7358	1.4367
name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a child friendly french pub near Raja Indian Cuisine in the riverside area with a high price range.	0.3999	0.4343	3.9270	0.3699	0.5390	2.3876
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has a customer rating of 3 out of 5 and is not children friendly.	0.8516	0.8547	6.2712	0.4537	0.7286	2.6250
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly french pub located in the city centre near Crowne Plaza Hotel. It has a 3 out of 5 customer rating and a high price range.	0.6476	0.6608	6.1379	0.5020	0.7354	2.3856
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 3 out of 5 and is not children friendly.	0.6027	0.6165	5.9711	0.4546	0.7244	1.4567
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 3 out of 5 and is children friendly and has a high price range.	0.7484	0.7562	6.7551	0.5339	0.7976	2.0075
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub located in the city centre near Crowne Plaza Hotel. It has an average customer rating and is not family-friendly.	0.5121	0.5323	4.9171	0.3511	0.5786	1.9430
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly french pub with a price range of less than £20. It has an average customer rating and is located in the city centre near Crowne Plaza Hotel.	0.6502	0.6625	6.4917	0.4947	0.7576	2.4502
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub with an average customer rating. It is not family-friendly and is located near Crowne Plaza Hotel in the riverside area.	0.5130	0.5308	5.7282	0.4325	0.5694	1.3461
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family friendly french pub with a price range of less than £20. It has an average customer rating and is located in the riverside area near Crowne Plaza Hotel.	0.7877	0.7949	7.7363	0.5304	0.6637	1.4871
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub located in the city centre near Crowne Plaza Hotel. It has a low customer rating and is not family-friendly.	0.7974	0.8054	5.4054	0.3984	0.6836	1.1387
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly french pub with a price range of less than £20. It is located in the city centre near Crowne Plaza Hotel. Its customer rating is low.	0.5809	0.5956	6.1845	0.3987	0.6676	1.6591
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub with a price range of less than £20. It is located in the riverside area near Crowne Plaza Hotel. It has a low customer rating and is not family-friendly.	0.4803	0.5000	7.1272	0.3753	0.5474	1.1723
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family friendly french pub with a price range of less than £20. It is located in the riverside area near Crowne Plaza Hotel and has a low customer rating.	0.6086	0.6224	6.7317	0.4343	0.6664	0.6019
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a moderately priced french pub with a customer rating of 1 out of 5. It is located in the city centre near Crowne Plaza Hotel.	0.7160	0.7271	5.1026	0.4261	0.4439	2.5230
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub with a moderate price range with a customer rating of 1 out of 5. It is located in the city centre near Crowne Plaza Hotel.	0.8670	0.8713	6.1770	0.4396	0.7279	2.5684
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a moderately priced french pub with a customer rating of 1 out of 5. It is located in the riverside area near Crowne Plaza Hotel.	0.3218	0.3542	4.3352	0.4337	0.6693	0.4998
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a kid friendly french pub with a moderate price range with a customer rating of 1 out of 5. It is located in the riverside area near Crowne Plaza Hotel.	0.6447	0.6573	6.6085	0.4643	0.6701	1.7871
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has a customer rating of 5 out of 5 and is not children friendly.	0.4915	0.5113	4.8608	0.3942	0.5862	2.2812
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly french pub with a price range of more than £30. It is located in the city centre near Crowne Plaza Hotel. It has a customer rating of 5 out of 5.	0.6051	0.6168	5.6808	0.4667	0.6421	1.2835
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub with a price range of more than £30. It has a customer rating of 5 out of 5 and is not children friendly. It is located in the riverside area near Crowne Plaza Hotel.	0.7613	0.7679	7.1353	0.4914	0.5444	1.8855
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 5 out of 5 and is children friendly.	0.6383	0.6487	5.5782	0.3899	0.5884	0.7617
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has a low customer rating and a price range of more than £30 and is not children friendly.	0.5534	0.5670	5.6283	0.4251	0.5204	2.7566
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly french pub with a price range of more than £30. It is located in the city centre near Crowne Plaza Hotel. Its customer rating is low.	0.7446	0.7529	6.2084	0.4886	0.6489	2.6503
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub with a price range of more than £30. It is not children friendly and has a low customer rating. It is located in the riverside area near Crowne Plaza Hotel.	0.6949	0.7027	5.8848	0.4836	0.6168	2.4079
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family friendly french pub with a price range of more than £30. It has a low customer rating. It is located in the riverside area near Crowne Plaza Hotel.	0.6696	0.6806	6.8897	0.4038	0.6178	1.4459
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap family friendly fast food restaurant near Raja Indian Cuisine in the riverside area.	0.7206	0.7384	5.3428	0.4461	0.6366	2.2142
