src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a french pub near Raja Indian Cuisine in the riverside area. It is kid friendly and has a price range of £20-25.	0.7383	0.7487	6.9551	0.4768	0.7026	2.1999
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]	The Phoenix is a french pub located in the city centre near Café Sicilia. It is not kid friendly and has a customer rating of 3 out of 5 and a price range of £20-25.	0.7030	0.7116	6.5391	0.4814	0.6778	1.8437
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a french pub near Café Sicilia in the city centre. It has a customer rating of 3 out of 5 and a price range of £20-25 and is kid friendly.	0.5120	0.5274	5.1718	0.3825	0.5485	2.4711
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]	The Phoenix is a pub providing french food in the £20-25 price range. It is located in the riverside area near the Café Sicilia. It has a customer rating of 3 out of 5 and is not kid friendly.	0.4296	0.4466	5.4983	0.4421	0.6111	0.9253
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]	The Phoenix is a french pub in the riverside area near Café Sicilia. It has a customer rating of 3 out of 5 and a price range of £20-25 and is kid friendly.	0.6339	0.6448	5.1575	0.4705	0.7086	1.3294
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a customer rating of 3 out of 5 and a price range of £20-25 and is kid friendly.	0.6564	0.6670	6.7546	0.4606	0.6128	1.5640
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre with a price range of £20-25. It has a high customer rating and is not kid friendly.	0.5965	0.6097	5.3277	0.4911	0.6218	2.2910
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has a high customer rating and a price range of £20-25 and is kid friendly.	0.5519	0.5664	5.8045	0.4208	0.5291	1.5833
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a high customer rating and a price range of £20-25.	0.6762	0.6850	5.1831	0.3975	0.5775	1.3878
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a high customer rating and a price range of £20-25.	0.6670	0.6800	7.3106	0.3502	0.5437	1.0830
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap, family friendly pub serving french food in the riverside area near Raja Indian Cuisine.	0.5754	0.6031	5.8510	0.3919	0.6521	2.4335
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub located in the city centre near the Crowne Plaza Hotel. It is not family-friendly and has a customer rating of 5 out of 5.	0.7407	0.7500	6.4361	0.4515	0.7097	1.8981
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub located in the city centre near Crowne Plaza Hotel. It is family-friendly and has a customer rating of 5 out of 5.	0.6273	0.6412	6.1198	0.4523	0.7002	1.7156
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub with a customer rating of 5 out of 5. It is located in the riverside area near Crowne Plaza Hotel and is not family-friendly.	0.7472	0.7550	6.8786	0.4193	0.4805	2.1562
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap, family-friendly pub that serves french food. It is located near Crowne Plaza Hotel and has a customer rating of 5 out of 5.	0.7482	0.7571	7.1360	0.4568	0.7457	1.6854
name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a child friendly french pub in the riverside area near Raja Indian Cuisine. It has a high price range.	0.2779	0.3229	3.8094	0.3810	0.5000	2.2761
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It is not child friendly and has a customer rating of 3 out of 5. It has a high price range.	0.9459	0.9473	7.0492	0.5353	0.7034	3.1441
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has a customer rating of 3 out of 5 and a high price range.	0.9468	0.9486	6.3951	0.5985	0.9609	3.6269
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a customer rating of 3 out of 5 and is not child friendly.	0.6491	0.6610	6.1575	0.4491	0.7117	1.4711
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a child friendly french pub in the riverside area near Crowne Plaza Hotel. It has a customer rating of 3 out of 5 and a high price range.	0.8093	0.8158	7.3948	0.5567	0.7742	1.8191
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near the Crowne Plaza Hotel. It has an average customer rating and is not family-friendly.	0.4953	0.5168	4.9144	0.3528	0.5786	1.8944
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has an average customer rating and a price range of less than £20 and is family-friendly.	0.6253	0.6388	6.2797	0.5045	0.7004	2.7762
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has an average customer rating and is not family-friendly.	0.8968	0.9013	6.8316	0.4536	0.8955	1.9228
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family friendly pub serving french food in the less than £20 price range. It is located in the riverside area near the Crowne Plaza Hotel and has an average customer rating.	0.5908	0.6056	7.2110	0.4693	0.6162	1.0020
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a pub serving french food in the less than £20 price range. It is located in the city centre near the Crowne Plaza Hotel. It has a low customer rating and is not family-friendly.	0.6485	0.6587	6.1858	0.4668	0.6012	2.0292
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly french pub with a price range of less than £20. It is located in the city centre near Crowne Plaza Hotel and has a low customer rating.	0.6164	0.6297	6.0674	0.4012	0.6581	1.7363
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a pub that serves french food in the less than £20 price range. It is located in the riverside area near the Crowne Plaza Hotel. It has a low customer rating and is not family-friendly.	0.5463	0.5608	7.2703	0.3707	0.5813	0.9124
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a low-priced pub that is family friendly. It is located in the city centre near the Crowne Plaza Hotel.	0.5091	0.5396	5.3961	0.3614	0.7284	1.1780
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a moderately priced french pub near Crowne Plaza Hotel in the city centre. It has a customer rating of 1 out of 5 and is not kid friendly.	0.8408	0.8460	5.9110	0.5077	0.7541	3.5320
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a moderately priced french pub near Crowne Plaza Hotel in the city centre. It has a customer rating of 1 out of 5 and is kid friendly.	0.7523	0.7613	5.9628	0.5031	0.7576	2.3073
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a moderately priced french pub in the riverside area near Crowne Plaza Hotel. It has a customer rating of 1 out of 5 and is not kid friendly.	0.2519	0.2801	3.5833	0.3974	0.5668	0.3443
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub in the moderate price range. It is located in the riverside area near the Crowne Plaza Hotel. It has a customer rating of 1 out of 5 and is kid friendly.	0.5700	0.5822	6.2662	0.4361	0.6757	1.5773
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has a customer rating of 5 out of 5 and is not child friendly.	0.4915	0.5113	4.8608	0.3897	0.5862	2.2742
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has a customer rating of 5 out of 5 and is children friendly.	0.5261	0.5472	4.3229	0.3782	0.5602	1.1281
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 5 out of 5 and is not child friendly.	0.8419	0.8476	6.4764	0.4378	0.7045	1.6072
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 5 out of 5 and is children friendly.	0.6383	0.6487	5.5782	0.3899	0.5884	0.7617
