src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub near Crowne Plaza Hotel in the city centre. It is not family-friendly and has a customer rating of 5 out of 5.	0.8906	0.8945	7.1586	0.4322	0.6312	2.3697
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap, family-friendly pub that serves french food. It is located in the city centre near Crowne Plaza Hotel and has a customer rating of 5 out of 5.	0.5714	0.5848	5.7100	0.4444	0.5471	1.3678
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub located in riverside near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not family-friendly.	0.5123	0.5277	5.4139	0.4429	0.6068	1.6797
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub near Crowne Plaza Hotel in riverside. It is family friendly and has a customer rating of 5 out of 5.	0.6288	0.6416	7.0214	0.4743	0.7249	1.4952
name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a high priced french pub near Raja Indian Cuisine in the riverside area. It is child friendly.	0.6196	0.6411	5.0890	0.4147	0.7000	2.7713
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It is not child friendly and has a customer rating of 3 out of 5.	0.8516	0.8547	6.2855	0.4569	0.7744	2.5851
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a pub providing french food in the high price range. It is located in the city centre. It is near Crowne Plaza Hotel. Its customer rating is 3 out of 5.	0.5251	0.5396	5.2396	0.4486	0.5945	1.9298
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in riverside near Crowne Plaza Hotel. It has a customer rating of 3 out of 5 and is not children friendly.	0.5798	0.5940	6.2719	0.4442	0.7057	1.2821
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a pub providing french food in the high price range. It is located in the riverside area near Crowne Plaza Hotel. It is children friendly and has a customer rating of 3 out of 5.	0.6990	0.7072	6.7961	0.5619	0.8267	1.4635
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub near Crowne Plaza Hotel in the city centre. It has an average customer rating and is not family-friendly.	0.4406	0.4656	4.7115	0.3344	0.6058	1.9043
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap, family-friendly pub that serves french food. It is located in the city centre near the Crowne Plaza Hotel.	0.4939	0.5132	4.0177	0.3220	0.6228	1.0354
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub near Crowne Plaza Hotel in riverside. It is not family-friendly and has an average customer rating.	0.6619	0.6761	5.8104	0.4748	0.7920	1.7466
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It is family friendly and has a price range of less than £20.	0.8280	0.8353	7.7419	0.5132	0.6646	2.0940
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub near Crowne Plaza Hotel in the city centre. It is not family-friendly and has a low customer rating.	0.7692	0.7786	4.8923	0.3929	0.5633	1.1472
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly pub that serves french food for less than £20. It has a low customer rating and is located in the city centre near Crowne Plaza Hotel.	0.6835	0.6947	6.6773	0.4246	0.6676	1.8650
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in riverside. It is not family-friendly and has a low customer rating.	0.5245	0.5508	4.5459	0.3383	0.6303	0.8301
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family friendly pub that serves french food for less than £20. It has a low customer rating and is located near Crowne Plaza Hotel in riverside.	0.6575	0.6718	7.5485	0.4045	0.6121	0.8531
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a moderately priced french pub near Crowne Plaza Hotel in the city centre. It is not kid friendly and has a customer rating of 1 out of 5.	0.8408	0.8460	6.1985	0.5482	0.8729	3.4510
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a pub providing french food in the moderate price range. It is located in the city centre near Crowne Plaza Hotel. Its customer rating is 1 out of 5.	0.6265	0.6386	5.5087	0.4093	0.6630	2.1391
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a moderately priced french pub near Crowne Plaza Hotel in riverside. It is not kid friendly and has a customer rating of 1 out of 5.	0.3483	0.3735	3.8144	0.4350	0.6269	0.4343
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in riverside. It is kid friendly and has a moderate price range.	0.5318	0.5593	4.8507	0.3292	0.5613	0.8953
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near the Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not children friendly.	0.5248	0.5415	4.8425	0.4165	0.6707	2.2229
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a pub providing french food in the more than £30 price range. It is located in the city centre. It is near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is children friendly.	0.3985	0.4116	5.4978	0.4336	0.5747	0.7404
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in riverside. It has a customer rating of 5 out of 5 and is not children friendly.	0.7311	0.7421	5.6724	0.4002	0.6569	1.2134
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It is children friendly and has a price range of more than £30 and a customer rating of 5 out of 5.	0.5868	0.5977	7.0568	0.3893	0.5872	1.0297
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It is not child friendly and has a low customer rating.	0.5270	0.5338	3.5104	0.3978	0.7443	0.4619
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It is children friendly and has a low customer rating and a price range of more than £30.	0.8267	0.8323	6.5666	0.5320	0.8646	3.2031
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in riverside. It is not child friendly and has a low customer rating.	0.5851	0.5961	4.0834	0.4523	0.6300	1.2125
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It is children friendly and has a low customer rating and a price range of more than £30.	0.5803	0.5965	6.5596	0.4442	0.5889	1.5903
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap family friendly fast food restaurant in riverside near Raja Indian Cuisine.	0.6494	0.6716	4.3774	0.4483	0.7266	1.8152
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a high priced fast food restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly.	0.5237	0.5373	4.2642	0.4388	0.5395	1.0352
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a children friendly fast food restaurant located in the city centre near Raja Indian Cuisine.	0.4393	0.4560	2.9235	0.4382	0.7428	1.3755
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a high priced fast food restaurant near Raja Indian Cuisine in riverside. It is not child friendly.	0.3419	0.3899	4.6059	0.3994	0.6246	1.0448
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a high priced fast food restaurant in the riverside area near Raja Indian Cuisine. It is child friendly.	0.7953	0.8062	7.3198	0.5194	0.8287	2.1365
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a cheap fast food restaurant located in the city centre near the Raja Indian Cuisine. It is not family-friendly.	0.5960	0.6136	5.0537	0.4410	0.7334	1.5195
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a family-friendly fast food restaurant located in the city centre near the Raja Indian Cuisine. The price range is less than £20.	0.5899	0.6075	5.2176	0.4323	0.6017	1.6955
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a cheap fast food restaurant near Raja Indian Cuisine in the riverside area. It is not family-friendly.	0.5387	0.5700	5.8351	0.4264	0.6000	1.4212
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a family friendly fast food restaurant in the riverside area near Raja Indian Cuisine. The price range is less than £20.	0.5852	0.6043	6.5411	0.4404	0.6584	0.7712
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a moderately priced fast food restaurant located in the city centre near the Raja Indian Cuisine. It is not kids friendly.	0.5778	0.5954	5.5411	0.5124	0.8076	1.2883
