src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a kid friendly french pub in the riverside area near Crowne Plaza Hotel. It has a high customer rating and a price range of £20-25.	0.6456	0.6580	6.8546	0.3642	0.5280	1.0810
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap, family friendly french pub in the riverside area near Raja Indian Cuisine.	0.7122	0.7314	5.3860	0.4366	0.7151	2.5863
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It is not family-friendly, has a customer rating of 5 out of 5 and a cheap price range.	0.6544	0.6653	5.5900	0.4455	0.6600	1.5558
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap, family-friendly pub serving french food in the city centre near Crowne Plaza Hotel.	0.4927	0.5099	2.8860	0.4133	0.6070	1.3685
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap french pub in the riverside area near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not family-friendly.	0.6537	0.6634	5.8542	0.4416	0.6500	1.8772
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap, family-friendly pub with a customer rating of 5 out of 5. It is located in the riverside area near Crowne Plaza Hotel and serves french food.	0.6339	0.6464	6.9187	0.4973	0.6745	1.4801
name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a children friendly french pub near Raja Indian Cuisine in the riverside area with a high price range.	0.3999	0.4343	3.9270	0.3946	0.5390	2.4176
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It has a customer rating of 3 out of 5 and is not child friendly.	0.8401	0.8446	6.3304	0.4716	0.7200	2.7088
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a children friendly french pub in the city centre near Crowne Plaza Hotel. It has a high price range and a customer rating of 3 out of 5.	0.8234	0.8295	6.3316	0.5544	0.7097	3.2572
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a customer rating of 3 out of 5 and is not child friendly.	0.6491	0.6610	6.1575	0.4491	0.7117	1.4711
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub in the riverside area near the Crowne Plaza Hotel. It is child friendly and has a customer rating of 3 out of 5. The price range is high.	0.7894	0.7949	7.1254	0.5796	0.8688	2.0413
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near the Crowne Plaza Hotel. It has an average customer rating and a price range of less than £20. It is not family-friendly.	0.5399	0.5540	5.1999	0.4246	0.7176	0.9912
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly pub that serves french food in the less than £20 price range. It is located in the city centre near Crowne Plaza Hotel and has an average customer rating.	0.6834	0.6932	5.7150	0.4767	0.6505	2.1919
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub in the riverside area near the Crowne Plaza Hotel. It has an average customer rating, is not family-friendly and the price range is less than £20.	0.4650	0.4842	5.9158	0.4233	0.6800	0.9791
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly pub serving french food in the riverside area near the Crowne Plaza Hotel. It has an average customer rating and a price range of less than £20.	0.7193	0.7279	7.5841	0.4826	0.7097	1.5090
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near the Crowne Plaza Hotel. It has a low customer rating, is not family-friendly and costs less than £20.	0.6053	0.6163	6.3530	0.4023	0.6523	1.5413
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly french pub in the city centre near Crowne Plaza Hotel with a low customer rating and a price range of less than £20.	0.7313	0.7414	6.2185	0.4044	0.6006	2.5028
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a low-priced, low - rated, non-family-friendly, french pub near the Crowne Plaza Hotel in the riverside area.	0.4445	0.4721	3.6786	0.3502	0.4755	0.3617
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a family-friendly pub in the low price range. It is located next to the river and Crowne Plaza Hotel.	0.4217	0.4538	5.2273	0.3509	0.6228	1.1254
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub with a moderate price range and a customer rating of 1 out of 5. It is located in the city centre near Crowne Plaza Hotel and is not kid friendly.	0.8334	0.8384	6.4852	0.5416	0.5788	3.5933
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a kid friendly french pub located in the city centre near Crowne Plaza Hotel. It has a moderate price range and a customer rating of 1 out of 5.	0.7888	0.7958	6.0440	0.4736	0.8082	2.6528
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a moderately priced french pub in the riverside area near Crowne Plaza Hotel. It is not kid friendly and has a customer rating of 1 out of 5.	0.2519	0.2801	3.5833	0.3974	0.5902	0.3466
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 1 out of 5, is kid friendly and moderately priced.	0.7354	0.7434	7.2248	0.4365	0.7239	1.5891
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and a price range of more than £30 and is not child friendly.	0.4843	0.4984	4.1686	0.4231	0.6043	0.7064
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It has a customer rating of 5 out of 5, is child friendly and has a high price range.	0.5542	0.5667	5.9400	0.4723	0.6581	1.4910
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub with a customer rating of 5 out of 5 and a price range of more than £30. It is located in riverside near Crowne Plaza Hotel and is not child friendly.	0.7355	0.7432	6.8119	0.4600	0.6381	1.9728
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub with a customer rating of 5 out of 5. It is located in the riverside area near the Crowne Plaza Hotel. It is children friendly and costs more than £30.	0.6945	0.7028	7.7052	0.4451	0.7046	1.0550
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre with a low customer rating and a price range of more than £30. It is not child friendly.	0.5061	0.5209	5.4637	0.4205	0.4974	2.4736
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It has a low customer rating and is child friendly. The price range is more than £30.	0.8261	0.8315	6.4003	0.4645	0.7135	2.9060
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a low customer rating, is not child friendly and has a price range of more than £30.	0.7036	0.7125	5.7147	0.4720	0.7551	3.0558
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a french pub in the riverside area near the Crowne Plaza Hotel. It has a low customer rating, is child friendly, and costs more than £30.	0.5535	0.5716	6.2532	0.4812	0.6538	1.3997
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap family friendly fast food restaurant in the riverside area near Raja Indian Cuisine.	0.6548	0.6785	5.3702	0.4307	0.7305	2.1288
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a restaurant providing fast food in the high price range. It is located in the city centre near Raja Indian Cuisine and is not child friendly.	0.6502	0.6626	5.2650	0.4315	0.5632	1.4379
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a high priced, child friendly fast food restaurant in the city centre near Raja Indian Cuisine.	0.5274	0.5422	4.0994	0.4627	0.6833	1.8643
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a fast food restaurant in the riverside area near Raja Indian Cuisine. It has a high price range and is not children friendly.	0.4827	0.5060	5.8331	0.4963	0.5537	1.6333
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a high priced, child friendly, fast food restaurant in the riverside area near Raja Indian Cuisine.	0.9602	0.9622	7.9482	0.5680	0.9540	2.0887
